R-273,1313,0,360,0,0,0,0,0,0,0,0,284162,3193
R-269,1314,0,360,0,0,0,0,0,0,0,0,284251,3194
R-265,1315,0,360,0,0,0,0,0,0,0,0,284340,3195
R-262,1316,0,360,0,0,0,0,0,0,0,0,284429,3196
R-260,1317,0,360,0,0,0,0,0,0,0,0,284518,3197
R-259,1317,0,360,0,0,0,0,0,0,0,0,284607,3198
R-258,1317,0,360,0,0,0,0,0,0,0,0,284696,3199
R-257,1317,0,360,0,0,0,0,0,0,0,0,284785,3200
R-256,1317,0,360,0,0,0,0,0,0,0,0,284874,3201
R-256,1317,0,360,0,0,0,0,0,0,0,0,284963,3202
R-256,1317,0,360,0,0,0,0,0,0,0,0,285052,3203
R-257,1317,0,360,0,0,0,0,0,0,0,0,285141,3204
R-258,1317,0,360,0,0,0,0,0,0,0,0,285230,3205
R-259,1318,0,360,0,0,0,0,0,0,0,0,285319,3206
R-259,1319,0,360,0,0,0,0,0,0,0,0,285408,3207
R-259,1319,0,360,0,0,0,0,0,0,0,0,285497,3208
R-259,1319,0,360,0,0,0,0,0,0,0,0,285586,3209
R-260,1319,0,360,0,0,0,0,0,0,0,0,285675,3210
R-261,1319,0,360,0,0,0,0,0,0,0,0,285764,3211
R-262,1319,0,360,0,0,0,0,0,0,0,0,285853,3212
R-263,1319,0,360,0,0,0,0,0,0,0,0,285942,3213
R-263,1320,0,360,0,0,0,0,0,0,0,0,286031,3214
R-262,1320,0,360,0,0,0,0,0,0,0,0,286120,3215
R-261,1320,0,360,0,0,0,0,0,0,0,0,286209,3216
R-261,1320,0,360,0,0,0,0,0,0,0,0,286298,3217
R-261,1320,0,360,0,0,0,0,0,0,0,0,286387,3218
R-261,1320,0,360,0,0,0,0,0,0,0,0,286476,3219
R-261,1320,0,360,0,0,0,0,0,0,0,0,286565,3220
R-261,1320,0,360,0,0,0,0,0,0,0,0,286654,3221
R-261,1320,0,360,0,0,0,0,0,0,0,0,286743,3222
R-261,1321,0,360,0,0,0,0,0,0,0,0,286832,3223
R-261,1322,0,360,0,0,0,0,0,0,0,0,286921,3224
R-260,1322,0,360,0,0,0,0,0,0,0,0,287010,3225
R-259,1322,0,360,0,0,0,0,0,0,0,0,287099,3226
R-258,1322,0,360,0,0,0,0,0,0,0,0,287187,3227
R-258,1322,0,360,0,0,0,0,0,0,0,0,287277,3228
R-258,1322,0,360,0,0,0,0,0,0,0,0,287366,3229
R-259,1321,0,360,0,0,0,0,0,0,0,0,287455,3230
R-259,1320,0,360,0,0,0,0,0,0,0,0,287543,3231
R-259,1320,0,360,0,0,0,0,0,0,0,0,287633,3232
R-258,1320,0,360,0,0,0,0,0,0,0,0,287722,3233
R-257,1320,0,360,0,0,0,0,0,0,0,0,287811,3234
R-254,1319,0,360,0,0,0,0,0,0,0,0,287900,3235
R-248,1316,0,360,0,0,0,0,0,0,0,0,287988,3236
R-242,1313,0,360,0,0,0,0,0,0,0,0,288077,3237
R-237,1311,0,360,0,0,0,0,0,0,0,0,288167,3238
R-234,1309,0,360,0,0,0,0,0,0,0,0,288255,3239
R-232,1308,0,360,0,0,0,0,0,0,0,0,288344,3240
R-231,1307,0,360,0,0,0,0,0,0,0,0,288433,3241
R-231,1306,0,360,0,0,0,0,0,0,0,0,288522,3242
